age,workclass,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
1,Private,Some-college,2,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,4,United-States,<=50K
7,Self-emp-inc,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,>50K
6,Private,9th,0,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,0,El-Salvador,<=50K
5,Private,7th-8th,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,Mexico,<=50K
8,Self-emp-inc,12th,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2,2,United-States,<=50K
3,Private,11th,0,Never-married,Craft-repair,Own-child,White,Male,0,0,2,United-States,<=50K
0,Private,11th,0,Never-married,Other-service,Own-child,Black,Female,0,0,0,United-States,<=50K
6,Private,HS-grad,1,Widowed,Adm-clerical,Unmarried,White,Female,0,0,5,United-States,<=50K
8,Private,Assoc-voc,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
8,Federal-gov,Bachelors,4,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,0,0,2,United-States,<=50K
8,Federal-gov,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
7,Self-emp-not-inc,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,2,United-States,>50K
4,missing,HS-grad,1,Married-civ-spouse,missing,Other-relative,White,Male,0,0,0,United-States,<=50K
5,missing,HS-grad,1,Never-married,missing,Not-in-family,White,Male,0,0,2,United-States,<=50K
2,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,4,United-States,<=50K
4,Private,HS-grad,1,Married-civ-spouse,Other-service,Wife,White,Female,4,0,2,United-States,>50K
5,Self-emp-not-inc,Assoc-voc,3,Divorced,Other-service,Unmarried,White,Female,0,0,5,United-States,<=50K
4,missing,HS-grad,1,Married-civ-spouse,missing,Husband,White,Male,0,0,2,Dominican-Republic,<=50K
1,State-gov,Some-college,2,Never-married,Protective-serv,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,Some-college,2,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,Nicaragua,<=50K
8,Private,HS-grad,1,Widowed,Other-service,Not-in-family,White,Female,0,0,3,United-States,<=50K
7,Private,10th,0,Never-married,Sales,Unmarried,Other,Female,0,0,1,Dominican-Republic,<=50K
0,Private,HS-grad,1,Never-married,Transport-moving,Own-child,White,Male,1,0,0,United-States,<=50K
7,Federal-gov,12th,0,Never-married,Other-service,Unmarried,Black,Female,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Divorced,Craft-repair,Not-in-family,White,Male,0,0,3,United-States,<=50K
4,Private,Bachelors,4,Widowed,Prof-specialty,Unmarried,White,Female,0,0,4,United-States,>50K
5,Private,HS-grad,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3,0,2,United-States,<=50K
0,Private,Some-college,2,Never-married,Other-service,Not-in-family,White,Female,0,0,0,United-States,<=50K
3,missing,Bachelors,4,Married-civ-spouse,missing,Wife,Black,Female,0,0,1,missing,>50K
5,Private,Assoc-voc,3,Separated,Adm-clerical,Own-child,Black,Female,0,0,4,United-States,<=50K
3,Private,HS-grad,1,Never-married,Other-service,Not-in-family,Black,Female,0,0,1,United-States,<=50K
9,Private,HS-grad,1,Separated,Craft-repair,Not-in-family,White,Female,0,0,0,United-States,<=50K
9,Self-emp-not-inc,Some-college,2,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,1,United-States,<=50K
7,Private,HS-grad,1,Separated,Sales,Not-in-family,White,Female,0,0,0,United-States,<=50K
8,Private,11th,0,Widowed,Machine-op-inspct,Not-in-family,White,Female,0,0,2,United-States,<=50K
10,missing,Assoc-voc,3,Widowed,missing,Unmarried,White,Female,0,0,1,United-States,<=50K
5,Private,Assoc-voc,3,Never-married,Adm-clerical,Own-child,White,Female,18,0,2,United-States,>50K
7,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
0,Local-gov,Some-college,2,Never-married,Protective-serv,Own-child,White,Male,0,0,0,United-States,<=50K
5,Private,HS-grad,1,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,<=50K
9,Private,9th,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
6,Private,HS-grad,1,Divorced,Craft-repair,Unmarried,White,Female,1,0,4,United-States,<=50K
7,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,1,United-States,<=50K
0,Private,12th,0,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,4,United-States,>50K
6,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,2,United-States,>50K
7,Private,Assoc-acdm,3,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
7,Private,10th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
4,Private,Assoc-acdm,3,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,2,United-States,<=50K
7,State-gov,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,2,United-States,>50K
6,Private,HS-grad,1,Divorced,Sales,Unmarried,Black,Female,0,0,0,United-States,<=50K
8,Private,11th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,2,United-States,<=50K
8,Private,Bachelors,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,0,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
5,Federal-gov,Assoc-voc,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,>50K
1,Federal-gov,Some-college,2,Never-married,Armed-Forces,Other-relative,White,Male,0,0,2,United-States,<=50K
0,Private,Some-college,2,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
7,Private,5th-6th,0,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,2,Dominican-Republic,<=50K
5,Local-gov,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,4,United-States,>50K
9,Local-gov,Masters,5,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
1,Local-gov,Bachelors,4,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,0,United-States,<=50K
7,Private,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,1,United-States,>50K
0,Private,11th,0,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,0,United-States,<=50K
5,Private,Some-college,2,Married-civ-spouse,Sales,Husband,White,Male,0,0,3,United-States,>50K
6,Private,Doctorate,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,4,United-States,>50K
0,missing,Some-college,2,Never-married,missing,Not-in-family,White,Female,0,0,0,United-States,<=50K
2,Private,Some-college,2,Never-married,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,5,Japan,>50K
3,Private,HS-grad,1,Never-married,Craft-repair,Not-in-family,White,Male,0,11,4,United-States,<=50K
4,Federal-gov,Bachelors,4,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,United-States,<=50K
8,Private,Bachelors,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,10,0,3,United-States,>50K
5,Self-emp-not-inc,HS-grad,1,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
9,Local-gov,HS-grad,1,Divorced,Craft-repair,Not-in-family,White,Male,0,0,2,United-States,>50K
3,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,1,United-States,<=50K
7,Private,HS-grad,1,Divorced,Machine-op-inspct,Not-in-family,White,Male,5,0,2,United-States,<=50K
6,Private,Bachelors,4,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,3,United-States,>50K
7,Federal-gov,HS-grad,1,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Never-married,Farming-fishing,Not-in-family,Black,Female,0,0,4,United-States,<=50K
1,Private,HS-grad,1,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,1,United-States,<=50K
7,Local-gov,Some-college,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,18,0,4,United-States,>50K
5,Local-gov,HS-grad,1,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,5,United-States,<=50K
7,Private,10th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
7,Private,HS-grad,1,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,1,missing,<=50K
5,Private,Assoc-acdm,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
5,Local-gov,Masters,5,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,2,United-States,<=50K
4,Self-emp-not-inc,Some-college,2,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,0,United-States,>50K
3,Private,Some-college,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,3,United-States,<=50K
5,Private,Masters,5,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,0,missing,<=50K
10,Self-emp-not-inc,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,14,0,United-States,>50K
1,Private,9th,0,Never-married,Transport-moving,Own-child,White,Male,0,0,2,United-States,<=50K
4,Private,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,>50K
7,Private,Assoc-acdm,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,4,United-States,>50K
7,Self-emp-not-inc,12th,0,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,4,United-States,<=50K
6,Private,7th-8th,0,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0,United-States,<=50K
8,Self-emp-inc,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,18,0,4,United-States,>50K
7,Self-emp-not-inc,HS-grad,1,Never-married,Farming-fishing,Unmarried,White,Male,0,0,3,United-States,<=50K
7,Private,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0,5,Japan,<=50K
6,Private,Some-college,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,<=50K
10,Local-gov,5th-6th,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,0,United-States,<=50K
5,Local-gov,Masters,5,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,4,United-States,<=50K
7,Local-gov,HS-grad,1,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,3,United-States,<=50K
8,Private,Some-college,2,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,2,Mexico,<=50K
0,Private,Some-college,2,Never-married,Other-service,Own-child,White,Male,0,0,0,United-States,<=50K
7,Private,12th,0,Married-civ-spouse,Sales,Husband,White,Male,18,0,2,United-States,>50K
8,Private,10th,0,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
8,Private,Some-college,2,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,2,United-States,<=50K
5,Private,HS-grad,1,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,0,United-States,<=50K
5,Local-gov,Bachelors,4,Never-married,Prof-specialty,Other-relative,Black,Male,0,0,0,United-States,<=50K
3,Private,Prof-school,6,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,10,2,United-States,>50K
10,Federal-gov,Some-college,2,Widowed,Tech-support,Not-in-family,White,Female,3,0,2,United-States,<=50K
3,Private,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,4,United-States,<=50K
6,Self-emp-not-inc,Assoc-voc,3,Never-married,Farming-fishing,Own-child,White,Male,0,0,5,United-States,<=50K
10,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Sales,Husband,White,Male,0,0,2,United-States,<=50K
7,Federal-gov,Assoc-voc,3,Married-civ-spouse,Tech-support,Husband,White,Male,0,5,2,United-States,>50K
6,Local-gov,HS-grad,1,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,>50K
7,Private,11th,0,Married-civ-spouse,Other-service,Husband,White,Male,0,0,4,United-States,<=50K
10,Local-gov,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,2,United-States,<=50K
5,Private,Bachelors,4,Never-married,Exec-managerial,Not-in-family,White,Male,0,2,4,United-States,<=50K
4,Private,Assoc-voc,3,Never-married,Prof-specialty,Not-in-family,Black,Male,0,0,2,United-States,<=50K
4,Private,Bachelors,4,Never-married,Sales,Unmarried,White,Male,0,0,4,United-States,<=50K
4,Private,11th,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,4,United-States,>50K
3,Local-gov,Some-college,2,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
3,Private,Some-college,2,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,2,Philippines,<=50K
6,Private,Some-college,2,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,4,United-States,>50K
5,Local-gov,HS-grad,1,Divorced,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
8,missing,11th,0,Married-spouse-absent,missing,Unmarried,Black,Female,0,0,0,United-States,<=50K
0,Private,12th,0,Never-married,Priv-house-serv,Not-in-family,White,Female,0,0,0,United-States,<=50K
6,Private,Bachelors,4,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,2,United-States,<=50K
3,Private,Bachelors,4,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,<=50K
2,Private,HS-grad,1,Never-married,Prof-specialty,Own-child,White,Female,0,0,3,United-States,<=50K
10,Local-gov,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,17,0,2,United-States,<=50K
0,Private,Some-college,2,Never-married,Adm-clerical,Own-child,White,Female,0,0,2,Mexico,<=50K
3,Private,Bachelors,4,Separated,Tech-support,Own-child,White,Male,0,0,4,United-States,<=50K
8,Local-gov,Bachelors,4,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,<=50K
6,Private,Masters,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,10,2,United-States,>50K
9,missing,HS-grad,1,Widowed,missing,Unmarried,White,Female,1,0,5,United-States,<=50K
4,Private,HS-grad,1,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,2,United-States,<=50K
6,Local-gov,Bachelors,4,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,4,United-States,<=50K
7,Local-gov,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,>50K
1,Private,HS-grad,1,Never-married,Sales,Not-in-family,White,Male,0,0,3,United-States,<=50K
10,Local-gov,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,1,United-States,<=50K
8,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,HS-grad,1,Never-married,Adm-clerical,Own-child,White,Male,0,0,0,United-States,<=50K
8,Self-emp-not-inc,Bachelors,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,1,United-States,<=50K
7,Federal-gov,Some-college,2,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,4,United-States,>50K
7,Self-emp-inc,HS-grad,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,4,United-States,<=50K
5,Private,10th,0,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
7,Private,Bachelors,4,Divorced,Machine-op-inspct,Unmarried,Other,Female,0,0,2,Puerto-Rico,<=50K
7,Private,HS-grad,1,Married-civ-spouse,Other-service,Husband,White,Male,0,0,2,United-States,<=50K
7,Federal-gov,Some-college,2,Separated,Adm-clerical,Unmarried,White,Female,0,0,2,United-States,<=50K
7,Private,9th,0,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,0,2,United-States,<=50K
7,Private,Some-college,2,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
0,Self-emp-inc,10th,0,Never-married,Sales,Own-child,White,Male,0,0,0,United-States,<=50K
0,Private,Some-college,2,Never-married,Sales,Own-child,White,Male,0,0,2,United-States,<=50K
1,Private,Some-college,2,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,1,United-States,<=50K
0,missing,Some-college,2,Never-married,missing,Own-child,White,Male,0,0,1,United-States,<=50K
5,Private,Some-college,2,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
4,Private,Bachelors,4,Never-married,Tech-support,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,missing,Some-college,2,Never-married,missing,Own-child,White,Female,0,0,2,United-States,<=50K
3,Private,HS-grad,1,Never-married,Craft-repair,Not-in-family,White,Male,0,0,1,United-States,<=50K
7,Private,10th,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,2,United-States,<=50K
1,Private,Some-college,2,Married-civ-spouse,Sales,Own-child,White,Female,0,0,0,United-States,<=50K
6,Private,5th-6th,0,Separated,Priv-house-serv,Unmarried,Other,Female,0,0,1,Mexico,<=50K
3,Self-emp-not-inc,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,4,United-States,<=50K
3,Local-gov,HS-grad,1,Never-married,Other-service,Own-child,White,Male,0,0,2,United-States,<=50K
7,Private,9th,0,Divorced,Other-service,Unmarried,White,Female,0,0,2,United-States,<=50K
6,Private,Some-college,2,Divorced,Craft-repair,Not-in-family,White,Female,0,0,4,United-States,<=50K
5,Private,HS-grad,1,Never-married,Prof-specialty,Own-child,White,Male,0,0,2,United-States,<=50K
7,Federal-gov,Masters,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,2,United-States,>50K
7,Self-emp-inc,Masters,5,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,4,United-States,<=50K
1,Federal-gov,HS-grad,1,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,3,United-States,<=50K
0,Private,HS-grad,1,Never-married,Craft-repair,Own-child,White,Male,0,0,0,United-States,<=50K
7,Private,Some-college,2,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,2,United-States,<=50K
5,Local-gov,Some-college,2,Never-married,Protective-serv,Own-child,White,Male,0,0,2,United-States,<=50K
4,Federal-gov,HS-grad,1,Married-civ-spouse,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,0,0,3,United-States,<=50K
5,Private,11th,0,Never-married,Other-service,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,HS-grad,1,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,2,United-States,<=50K
6,Self-emp-not-inc,HS-grad,1,Divorced,Sales,Not-in-family,White,Male,3,0,3,United-States,<=50K
7,State-gov,Bachelors,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,10,4,United-States,>50K
4,State-gov,Bachelors,4,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,2,United-States,<=50K
0,Private,9th,0,Never-married,Other-service,Unmarried,White,Male,0,0,1,Mexico,<=50K
