0,1,2,3,4,5,6,7,8
1,6,24,2,12,2,17,22,1
1,6,3,2,17,5,12,9,2
1,8,11,3,7,1,1,35,28
2,6,12,3,14,3,11,11,1
8,6,15,3,5,4,1,37,29
7,4,8,2,17,3,7,4,1
6,6,19,3,17,2,13,11,3
2,4,12,4,15,3,9,3,1
12,6,26,4,19,2,1,10,12
7,7,23,2,12,1,11,20,9
0,6,5,4,10,3,12,16,9
5,8,4,3,5,1,4,49,22
2,6,5,3,9,3,6,18,30
0,6,5,2,11,5,13,30,4
2,8,8,3,16,2,9,2,2
2,6,8,4,14,1,13,11,2
2,4,5,3,14,3,9,4,1
10,4,11,3,0,0,1,52,30
2,6,24,4,14,4,17,24,1
2,4,5,3,16,4,9,4,1
0,6,19,3,9,1,17,20,5
10,4,25,2,12,1,4,26,22
2,6,8,3,16,4,7,1,1
2,6,16,4,14,3,17,15,2
8,8,8,3,2,2,2,49,29
0,6,5,3,9,2,14,16,3
8,4,25,2,18,0,18,11,2
0,6,1,3,13,5,12,15,4
5,6,19,3,15,1,13,19,7
2,6,12,2,14,2,17,11,2
2,5,10,3,14,2,12,11,2
10,6,12,2,5,5,1,54,28
6,6,5,1,7,2,4,32,21
10,8,10,2,7,5,1,42,28
2,6,5,3,14,2,12,8,2
0,6,3,3,12,2,18,29,3
2,8,5,3,16,5,9,4,1
0,6,5,3,12,2,12,16,3
5,6,5,1,6,2,5,31,19
1,6,8,2,13,2,13,10,2
10,8,10,3,4,5,1,50,28
3,6,8,3,17,6,9,1,2
2,6,25,3,14,2,17,32,2
6,8,12,4,17,3,9,7,2
10,7,8,1,0,5,1,51,30
3,5,12,3,17,1,9,3,2
2,6,5,3,13,6,13,3,2
1,8,8,3,17,5,9,10,1
1,4,12,3,14,4,13,11,1
5,8,5,3,9,1,11,25,7
6,8,12,3,15,4,10,7,1
0,6,3,3,12,1,13,16,4
2,6,8,2,14,5,9,3,2
2,6,9,3,16,2,11,8,2
2,4,24,1,14,3,17,19,1
0,6,5,4,9,2,14,16,9
2,6,9,4,16,4,11,9,1
10,4,11,4,4,3,1,50,28
0,6,5,4,10,3,13,16,9
0,6,10,4,10,3,13,15,3
6,6,19,4,12,2,12,11,3
5,6,6,3,4,5,6,36,9
2,6,8,2,14,5,11,1,1
0,6,25,4,12,2,18,29,3
7,7,17,2,19,2,10,29,14
12,4,26,2,19,5,1,7,14
6,8,19,4,15,3,12,19,5
6,6,19,4,15,3,13,19,7
0,7,5,3,13,3,12,14,4
0,6,8,3,13,5,15,14,1
2,4,5,3,10,3,9,26,7
2,4,12,3,14,3,10,9,1
2,6,8,2,14,3,11,7,1
3,4,12,3,16,5,9,2,1
0,7,23,2,13,3,18,29,3
0,6,5,4,10,4,15,16,5
0,6,19,3,10,4,14,19,9
0,6,26,2,12,2,18,30,3
2,6,8,1,14,3,16,19,1
5,6,19,4,11,2,4,19,14
10,4,8,3,0,0,1,53,30
5,7,5,3,2,5,2,31,21
5,6,5,3,10,1,3,24,13
10,7,11,2,5,3,1,9,29
2,6,12,3,14,6,12,11,2
5,6,5,3,9,3,4,22,23
5,6,19,2,15,2,13,19,7
1,8,3,3,13,4,12,11,2
0,4,2,2,13,3,13,20,7
6,8,19,3,15,3,12,13,6
10,7,4,3,5,1,2,49,23
5,6,5,4,6,4,3,24,11
2,6,5,3,14,1,11,8,2
5,6,5,3,9,2,7,22,9
2,8,4,3,15,2,9,18,13
0,6,8,3,12,5,17,13,3
2,6,8,2,16,2,9,1,2
10,6,9,2,1,1,4,53,24
6,8,19,3,15,5,13,19,5
12,6,25,4,19,2,1,10,13
2,8,8,3,10,3,7,46,9
10,4,11,3,0,0,1,52,30
0,6,22,2,11,2,18,29,3
0,6,5,3,12,1,12,11,2
0,6,25,3,12,1,18,31,3
1,6,5,2,14,3,10,7,2
2,6,15,4,14,3,17,16,1
6,6,19,3,14,5,11,37,9
2,6,14,2,15,3,12,11,2
6,5,19,3,15,5,13,19,7
10,6,11,3,4,5,1,52,30
2,8,14,3,15,5,11,7,2
10,6,12,3,5,5,1,37,29
2,6,8,4,14,4,14,15,1
12,6,23,3,19,2,1,3,13
12,6,22,2,19,6,1,9,2
10,6,14,2,4,0,1,35,29
2,8,8,4,15,3,10,8,2
5,6,5,3,6,5,2,31,12
1,6,8,4,10,3,17,15,7
2,5,5,2,14,3,16,13,5
2,4,6,3,14,5,12,8,1
6,6,5,4,5,1,3,30,21
5,6,4,2,14,5,9,13,3
2,6,12,3,14,1,17,16,2
2,6,8,3,14,2,6,10,2
5,8,4,3,4,6,2,39,21
2,6,12,3,15,2,10,9,2
0,4,5,3,12,1,12,9,2
10,6,16,2,6,5,1,38,25
2,4,6,3,14,4,11,10,1
0,6,9,2,12,5,17,15,3
5,6,5,1,7,5,3,30,19
2,8,5,3,1,3,9,51,31
2,8,8,4,16,3,1,1,1
8,4,24,3,12,3,12,20,7
1,4,5,4,13,2,11,10,2
2,6,16,3,14,1,17,26,7
12,7,4,4,18,2,9,6,2
1,4,8,3,14,5,13,11,1
1,6,5,3,13,6,13,11,2
10,6,4,3,4,6,1,51,28
11,7,28,3,19,2,9,2,13
0,7,26,0,12,2,18,29,3
0,5,19,3,12,2,18,30,3
3,6,10,3,17,5,9,5,1
2,8,14,2,14,3,17,36,2
3,6,12,2,17,1,9,4,2
10,8,11,3,6,5,1,48,29
1,5,5,3,13,1,10,10,2
0,6,5,4,9,4,13,16,3
0,6,5,3,10,2,13,29,6
5,4,5,3,10,5,3,22,12
2,6,7,4,14,3,17,14,2
0,7,5,4,7,2,3,36,23
3,6,8,4,16,3,8,1,1
2,8,8,3,6,3,9,36,20
2,6,19,2,15,2,17,15,2
5,6,15,2,10,2,14,19,9
2,6,5,4,15,2,11,14,2
2,6,19,3,15,4,12,11,1
0,8,4,4,12,2,13,13,3
2,6,8,4,16,1,8,46,2
2,7,8,2,14,3,14,11,1
12,8,27,2,19,3,1,8,14
2,6,5,3,14,2,12,9,1
5,6,5,3,6,2,4,39,21
0,4,25,2,12,3,17,30,1
1,8,5,3,13,3,11,11,2
10,6,15,0,6,1,11,39,2
0,6,5,1,6,4,15,30,9
5,6,2,0,6,3,3,39,22
0,5,2,3,13,2,13,14,5
0,6,15,3,10,4,17,25,5
2,7,24,4,18,3,11,10,1
2,6,15,0,14,0,10,10,2
2,6,12,3,15,1,11,11,2
2,6,8,3,16,2,12,11,1
2,6,12,4,14,3,13,11,1
6,6,12,3,15,3,13,11,1
10,6,11,3,0,0,1,53,28
2,5,14,3,14,2,17,7,2
3,8,8,4,17,2,11,5,1
6,6,23,3,14,3,13,19,5
2,6,11,4,16,2,9,3,1
2,7,20,2,14,6,14,11,1
0,4,4,2,12,3,18,29,3
0,6,15,3,12,1,18,14,3
11,7,26,2,19,1,5,5,13
2,6,12,3,16,3,9,8,1
2,6,26,3,15,6,17,19,1
2,6,24,2,14,0,17,15,2
5,5,5,2,10,2,4,25,21
2,6,12,2,14,2,17,16,2
2,5,12,3,14,1,11,11,2
2,6,8,2,14,2,11,9,2
5,6,7,3,4,1,3,38,12
2,6,8,2,16,4,12,1,1
3,6,12,2,17,1,12,4,1
10,6,8,0,6,3,1,49,30
2,4,5,3,11,3,12,17,5
2,6,12,3,16,0,10,11,1
0,6,5,3,10,5,14,25,5
0,6,19,4,14,1,12,19,2
0,6,26,1,7,3,18,30,5
8,8,8,3,0,2,2,52,30
6,6,5,4,4,3,7,25,13
0,8,5,3,10,3,13,14,5
1,5,15,3,14,1,17,15,2
0,8,5,3,13,5,12,8,1
10,6,7,1,0,4,1,49,29
7,6,8,3,0,6,1,1,1
2,6,14,4,15,3,16,19,7
6,6,19,4,17,5,13,3,1
0,6,16,2,12,1,17,15,1
2,6,8,0,14,3,12,10,1
2,8,5,2,14,3,9,8,2
0,6,5,1,7,3,13,31,14
0,6,3,1,10,3,13,14,5
0,5,4,2,9,2,12,30,3
5,6,8,4,2,2,6,39,20
0,6,9,3,10,2,15,14,6
0,6,3,3,10,5,12,14,5
0,4,3,1,14,3,15,29,1
6,6,19,1,6,4,10,19,23
0,7,8,4,12,3,11,11,3
2,6,12,3,16,1,11,4,2
0,6,7,2,12,5,18,28,3
2,6,12,3,16,5,9,3,1
2,7,8,3,12,3,12,30,7
2,6,8,2,14,6,11,10,1
6,6,12,3,16,5,12,7,1
2,7,22,4,19,1,12,12,2
12,7,23,2,13,1,3,24,9
1,6,5,3,12,4,11,10,1
1,5,8,2,13,3,15,13,2
2,4,14,3,5,1,9,41,22
6,6,19,2,17,5,13,11,3
5,8,19,3,12,2,15,25,13
10,6,13,2,2,0,1,16,29
2,6,13,1,14,0,11,17,2
0,6,5,2,10,2,12,24,13
2,4,12,4,14,2,11,11,2
0,6,14,2,12,1,17,15,2
10,6,17,3,5,2,1,37,30
2,6,24,2,14,3,17,27,3
10,6,14,4,6,2,1,37,21
1,6,23,2,13,2,17,14,2
0,4,23,2,12,2,18,31,3
0,6,4,3,10,3,13,19,6
6,6,21,3,15,5,14,19,5
0,6,10,3,12,6,17,15,1
0,8,2,3,13,3,13,13,1
2,6,8,3,16,5,10,8,1
0,6,19,2,10,2,17,31,5
3,6,12,4,16,3,9,7,1
0,6,10,3,12,2,17,14,5
10,6,15,0,7,3,1,39,27
2,6,12,1,15,4,17,11,2
0,6,5,3,10,2,13,16,5
2,7,12,2,14,4,17,11,1
2,8,5,3,8,3,14,19,7
5,6,5,3,3,6,3,29,20
0,4,2,2,12,4,17,15,3
12,8,25,3,19,3,1,9,12
12,6,24,3,19,2,1,9,13
10,6,8,3,0,3,1,51,30
2,4,8,3,14,5,13,11,1
6,6,19,3,15,3,13,19,5
0,6,5,4,12,5,18,30,3
2,8,15,3,5,3,13,39,23
0,7,26,2,12,2,18,29,3
5,6,5,2,6,3,8,37,20
2,6,8,3,16,2,7,1,1
10,6,4,2,16,2,11,1,2
10,6,15,3,3,0,1,37,27
1,6,5,3,16,5,11,3,1
0,6,5,3,10,4,10,22,9
0,6,5,2,10,5,13,32,5
6,6,8,4,2,3,7,43,22
0,5,15,2,12,1,18,30,3
2,6,12,3,16,1,11,8,2
5,6,5,3,12,5,11,7,2
0,6,25,3,12,4,17,29,3
10,7,26,2,12,1,4,28,22
2,6,8,2,16,3,12,1,1
2,6,9,4,16,3,11,9,1
1,4,5,2,13,4,11,11,1
6,6,9,3,17,3,8,1,1
1,6,6,3,11,3,11,18,9
1,6,8,3,13,5,11,10,1
2,6,12,3,16,2,11,9,2
5,6,5,3,10,5,4,23,12
1,6,9,4,13,5,12,14,3
10,8,16,3,5,2,2,39,29
2,7,12,3,14,4,14,11,1
2,6,12,3,15,5,17,11,1
2,6,19,3,15,4,12,11,1
6,6,8,3,2,1,6,37,20
6,6,19,4,15,2,13,19,5
6,6,23,4,14,2,15,20,5
2,8,6,2,14,4,11,7,2
10,6,9,3,16,6,10,1,2
0,4,25,2,12,4,18,30,3
6,6,5,4,6,5,3,31,21
2,4,5,3,10,2,3,17,7
6,6,22,3,15,3,11,15,5
2,6,8,1,14,3,13,13,1
2,6,8,4,16,3,12,10,1
2,6,16,2,14,3,14,14,1
2,6,15,3,14,1,17,14,2
2,7,14,3,6,3,9,38,22
0,6,5,2,12,4,13,13,3
2,6,19,2,14,3,17,35,1
2,6,8,4,16,4,9,1,1
12,6,24,4,19,2,1,8,13
5,4,15,2,17,1,13,11,1
2,6,13,2,16,2,9,3,2
10,6,12,3,0,5,1,51,30
10,6,17,3,4,5,1,39,29
1,8,5,3,11,3,9,16,7
3,8,12,3,16,1,9,7,2
2,8,16,0,14,0,11,10,1
0,6,5,3,10,5,12,14,5
2,8,12,2,16,2,11,7,1
5,6,19,4,15,5,13,18,5
0,6,5,4,12,5,12,15,3
5,8,5,2,4,5,4,51,22
12,8,26,4,18,5,10,9,3
2,6,10,1,15,2,14,11,1
6,8,12,3,0,2,1,48,25
2,6,5,3,16,2,9,3,1
1,6,8,3,16,5,11,8,1
3,8,8,3,16,2,9,2,2
0,6,5,2,6,5,13,37,12
2,7,12,4,15,1,15,14,2
5,6,19,3,15,4,13,18,7
1,6,12,3,5,5,15,37,30
0,6,19,2,12,3,17,13,2
1,6,10,2,12,2,17,15,2
5,6,10,3,17,2,9,3,2
10,6,8,3,0,4,1,51,31
8,6,25,4,14,1,16,15,7
7,6,26,4,5,4,17,30,14
2,6,8,2,16,3,9,5,2
10,6,12,2,7,3,1,38,25
2,6,14,4,16,2,9,3,2
12,4,24,4,19,5,1,4,13
2,6,12,4,14,3,13,11,1
2,6,12,2,16,3,9,8,2
2,8,5,3,14,4,10,8,2
5,6,19,1,17,2,11,6,2
2,8,7,3,15,3,16,17,12
10,8,5,3,5,3,9,35,24
10,6,13,0,15,3,13,39,20
2,6,15,4,14,3,17,15,2
10,8,16,3,5,2,9,36,23
6,6,16,2,16,2,11,5,2
0,6,5,3,11,5,13,15,4
2,8,5,3,10,3,9,38,13
8,4,26,4,19,0,1,10,1
10,6,12,3,5,1,1,39,29
2,6,6,4,14,3,10,8,1
0,4,24,2,12,2,18,30,3
0,7,4,2,12,4,10,15,3
2,6,9,4,14,3,11,6,2
1,6,6,4,14,3,15,15,1
5,6,14,4,16,4,13,7,1
0,6,5,3,10,2,13,16,4
1,8,5,3,7,3,9,18,7
0,6,5,2,4,5,14,41,21
2,6,8,3,16,2,9,5,1
2,6,6,4,14,3,16,13,2
0,6,5,4,13,4,13,15,2
5,7,4,2,9,5,2,48,23
6,6,19,3,15,1,13,15,5
12,7,23,2,13,1,7,25,13
5,4,6,3,10,5,5,22,7
2,6,10,2,15,3,12,8,2
2,6,6,3,16,3,9,3,2
2,4,5,3,9,3,9,16,9
0,6,18,2,10,5,17,25,7
3,7,14,4,19,2,17,15,1
2,4,5,3,10,3,9,17,23
0,6,19,4,10,4,13,31,5
1,6,4,2,14,3,11,9,2
12,6,24,2,7,3,1,8,24
10,6,17,2,5,3,1,44,29
6,6,16,3,4,3,11,37,24
10,6,12,2,5,3,1,38,28
5,6,19,4,14,1,10,14,5
0,6,3,2,12,3,12,11,3
10,6,8,4,0,4,1,49,30
0,6,28,2,10,4,17,32,5
6,8,5,3,10,2,12,18,6
2,7,16,4,7,3,9,13,13
2,4,8,2,14,0,13,11,1
2,6,9,2,16,2,10,7,1
2,6,27,4,12,2,18,31,3
5,6,5,3,15,5,3,19,21
5,6,12,4,4,3,1,52,25
6,4,19,3,15,3,13,19,6
5,6,5,3,4,5,3,31,22
12,6,10,1,16,6,1,10,1
2,6,12,0,15,0,11,11,1
0,8,17,3,13,3,17,15,4
3,6,12,3,16,2,11,9,1
5,6,5,3,7,3,13,42,24
2,6,19,4,14,3,17,20,1
2,6,12,4,14,3,14,14,1
2,6,4,3,16,5,9,2,1
0,7,15,2,5,3,16,42,5
2,6,12,3,14,2,16,14,4
0,5,24,4,11,2,18,30,3
10,6,12,4,2,2,1,52,29
2,6,8,4,14,3,12,14,2
5,6,5,3,4,5,4,39,20
2,6,12,3,16,4,13,11,1
10,6,17,1,7,6,1,37,27
2,8,16,3,15,1,17,19,2
10,6,15,2,0,0,1,38,30
2,7,12,2,16,3,9,4,1
0,6,5,2,7,3,13,15,6
6,8,5,3,4,3,1,40,23
0,6,5,3,10,2,17,27,4
1,6,19,2,12,3,17,15,1
5,6,5,3,10,5,3,19,13
0,6,5,3,10,5,13,19,5
2,6,9,2,16,5,9,2,1
2,6,19,3,15,4,13,7,2
6,6,16,3,5,1,12,42,24
2,4,11,4,13,3,17,31,1
0,6,17,2,12,3,17,29,1
2,6,7,3,14,2,12,10,2
8,6,15,2,15,0,12,15,1
0,6,3,1,12,3,13,15,3
1,8,8,3,13,3,11,11,1
5,6,6,3,9,2,4,23,13
6,6,5,2,10,3,13,11,7
0,6,25,3,10,1,13,30,5
10,6,12,3,5,1,1,41,29
5,6,2,1,10,4,3,8,9
6,6,19,3,10,2,3,25,13
6,6,9,3,2,2,3,41,24
5,6,5,1,6,4,7,30,21
6,6,19,2,7,5,12,31,9
2,6,5,4,16,4,11,6,1
2,6,8,4,15,2,12,1,2
5,6,5,3,10,6,4,36,9
2,4,12,2,16,3,9,5,1
5,6,6,3,9,2,4,19,14
2,6,9,0,14,3,11,12,1
6,8,19,4,15,3,13,19,5
0,6,3,4,11,5,14,15,4
8,4,5,3,11,3,10,17,9
5,6,8,3,9,5,11,26,13
0,6,5,2,9,2,17,27,5
1,5,12,3,13,5,13,11,1
0,6,25,2,12,1,18,31,3
1,6,5,3,12,5,4,11,2
5,6,5,3,2,6,3,29,21
0,6,27,2,10,2,18,31,5
2,6,14,3,15,6,12,11,1
6,5,20,3,15,3,12,19,5
2,6,6,2,14,1,9,4,2
6,6,23,3,15,5,14,27,9
0,6,6,3,12,4,12,15,1
2,4,8,3,16,4,10,8,1
6,6,13,3,14,5,15,15,2
3,8,12,3,17,3,9,3,1
2,6,8,2,16,3,9,1,2
0,6,8,3,12,4,13,11,1
5,6,9,3,4,2,6,41,23
5,8,19,3,15,2,13,20,7
2,8,7,4,14,4,15,12,1
2,8,8,3,14,1,9,9,2
10,6,12,2,5,5,1,40,29
6,6,26,2,14,3,18,19,3
2,6,8,2,16,3,7,1,2
0,6,26,3,12,5,17,26,1
10,8,4,4,12,4,10,11,22
5,6,23,3,15,2,7,25,7
0,4,15,2,12,3,17,30,3
2,6,25,2,14,2,14,23,2
12,4,25,2,19,5,1,5,28
1,6,5,4,13,2,13,11,3
2,6,14,4,14,5,11,7,1
10,4,13,1,3,3,1,39,27
2,8,12,4,15,3,13,7,1
0,6,9,3,10,6,15,26,7
2,6,9,3,16,1,10,10,2
1,6,8,3,13,6,13,7,2
1,6,12,2,14,5,17,11,1
6,6,19,3,15,3,12,18,7
2,6,8,0,14,0,13,11,2
0,6,5,0,12,0,13,16,3
2,6,12,2,16,2,9,11,1
3,6,8,2,17,2,9,1,1
0,6,11,4,12,3,18,15,3
3,8,15,3,4,3,1,42,14
2,6,12,4,14,3,14,11,1
5,6,5,3,10,5,2,29,13
2,6,7,2,16,3,12,8,2
1,6,3,3,13,4,12,13,1
3,8,15,4,17,3,11,4,1
10,6,15,0,6,3,1,39,20
2,6,12,3,15,5,9,4,1
10,8,11,3,5,3,1,50,29
3,6,8,3,16,5,8,1,1
0,6,3,1,11,3,12,16,4
0,6,5,3,11,1,13,14,5
1,6,12,3,14,5,17,11,1
2,6,12,3,15,1,13,8,1
2,6,12,0,14,0,14,11,1
0,6,5,3,4,5,14,31,13
6,8,14,3,3,5,13,6,24
10,6,5,3,6,4,1,53,28
10,8,11,3,5,3,1,51,29
0,6,5,4,10,5,14,16,4
12,4,23,2,19,2,1,8,13
10,5,16,2,6,5,1,38,29
10,8,12,3,3,5,1,52,29
0,6,3,3,12,2,13,16,5
6,6,19,3,17,2,9,2,1
10,6,5,3,4,5,1,52,29
1,6,6,2,12,2,13,11,2
5,6,5,3,10,2,3,19,6
2,8,12,3,16,3,9,11,1
2,8,15,3,16,3,9,8,1
6,6,19,3,15,3,13,19,5
10,6,12,3,4,4,1,52,30
5,6,6,4,5,2,4,23,14
0,8,3,3,11,4,15,19,7
2,8,7,3,16,3,9,1,12
0,7,5,1,14,1,15,16,2
6,6,24,4,17,1,11,4,1
0,6,14,3,6,3,12,40,24
10,6,16,4,6,3,1,41,29
0,6,5,2,9,3,17,40,13
5,8,5,3,1,5,4,50,21
5,6,23,4,15,2,13,18,5
2,6,8,2,16,3,11,10,1
0,6,26,2,12,0,18,30,3
10,8,9,3,0,5,1,46,30
12,5,25,4,19,6,1,6,13
3,6,12,3,17,5,9,4,1
1,6,12,2,13,3,11,11,1
2,6,10,4,15,4,14,9,1
6,8,5,3,17,5,9,1,2
0,6,25,2,10,5,18,30,5
0,6,19,3,10,3,18,30,5
10,6,23,2,12,1,6,24,9
2,6,8,3,14,6,6,50,2
2,5,3,1,8,3,17,39,21
1,6,5,4,13,5,10,9,1
10,6,11,1,0,0,1,54,30
6,6,19,3,15,5,13,19,6
2,7,15,2,15,3,17,13,2
12,8,23,3,19,1,1,9,12
5,6,12,4,4,1,1,38,23
1,6,8,4,12,2,13,7,2
5,6,5,4,16,2,11,10,14
10,6,10,2,3,4,1,39,26
6,6,24,4,15,5,13,19,7
1,5,5,2,13,3,13,11,1
5,7,25,2,12,1,4,27,21
1,6,6,3,14,1,11,19,2
2,4,5,3,11,3,12,17,5
10,6,8,2,0,3,1,1,32
10,6,14,3,5,1,2,40,22
11,4,21,4,13,3,7,19,12
2,6,8,4,16,3,11,9,1
8,5,22,2,13,2,14,16,5
1,6,5,3,13,4,11,9,2
0,5,5,4,12,1,12,11,3
6,6,8,3,0,4,8,48,30
2,6,6,3,15,3,9,3,13
10,6,5,3,5,5,1,40,23
2,5,14,2,14,2,17,15,2
0,6,5,4,12,2,11,15,3
2,6,5,2,16,4,9,10,1
10,8,12,3,0,5,1,49,30
5,6,6,3,6,5,3,32,20
8,4,8,3,0,2,2,54,28
7,6,24,2,15,1,6,6,1
0,8,5,3,12,4,13,11,1
0,6,19,2,12,3,17,15,3
2,6,12,2,14,3,13,11,2
2,5,10,3,14,5,13,10,1
5,6,5,1,6,2,3,32,21
5,8,4,4,17,3,7,7,2
2,6,12,2,14,2,12,4,2
1,8,5,3,14,5,11,8,1
5,6,19,3,15,3,13,19,6
5,6,5,3,4,2,2,29,20
1,6,5,3,13,3,12,13,1
6,4,5,4,5,5,3,21,12
12,4,26,2,13,3,6,25,23
10,6,16,3,5,3,1,39,29
1,5,7,2,12,2,13,11,2
10,8,8,3,0,2,1,51,29
2,6,24,3,14,4,17,25,1
3,6,9,2,17,2,9,4,2
10,8,5,1,0,0,1,54,30
10,6,9,3,6,1,1,53,29
2,6,12,2,15,5,12,8,1
0,6,5,4,10,3,12,14,5
2,6,15,3,14,4,17,23,1
2,4,7,4,14,3,16,11,2
5,6,23,3,12,1,13,19,5
10,8,17,3,6,3,1,35,30
2,6,10,4,15,4,11,9,2
0,6,5,4,9,3,14,16,9
12,4,24,3,19,5,1,8,13
3,8,8,2,17,3,8,1,1
2,4,4,3,10,3,12,17,7
5,6,4,2,4,1,3,36,23
10,6,16,3,4,3,1,36,28
0,6,8,1,12,3,15,30,5
0,6,5,3,12,3,13,15,5
6,6,19,2,15,2,13,19,2
12,6,22,4,19,1,1,9,12
5,4,24,2,14,2,13,19,7
0,6,19,3,12,5,13,18,5
0,4,5,4,7,3,13,19,7
2,8,12,2,15,4,11,8,1
1,6,11,4,5,3,16,34,21
0,6,5,1,4,1,14,17,21
0,4,3,2,12,1,12,12,2
1,6,12,4,6,3,16,15,2
5,6,19,2,6,3,17,37,9
2,6,10,2,16,1,11,11,2
10,8,7,2,4,2,12,51,22
8,6,5,3,10,2,2,16,9
3,6,16,3,17,1,11,10,2
5,6,5,3,4,5,6,31,22
2,6,12,3,14,1,17,16,2
0,6,9,4,10,5,18,15,5
3,6,14,2,17,3,12,8,2
2,4,8,3,16,3,7,3,1
7,4,8,3,17,4,7,1,1
1,6,5,3,15,5,9,3,1
0,8,4,2,13,3,12,15,1
1,6,19,3,12,5,13,11,3
2,6,8,4,14,2,15,14,2
0,6,9,4,12,2,14,14,2
0,6,5,2,4,0,14,32,28
10,8,8,3,0,6,1,51,30
1,8,11,3,16,5,10,10,1
10,6,15,0,3,2,1,53,29
2,4,23,2,14,2,17,25,2
10,6,4,2,5,0,3,32,27
1,6,5,2,13,2,11,11,2
2,6,12,2,14,1,13,11,2
2,6,12,4,14,2,15,14,2
3,6,5,3,17,4,9,2,2
1,6,8,4,12,3,11,8,1
5,6,19,4,14,2,4,19,7
2,6,11,3,15,3,17,11,2
0,6,5,3,10,5,14,26,12
1,7,8,2,16,5,8,1,1
5,6,23,3,15,1,13,19,5
12,5,26,2,19,2,1,7,15
1,6,27,4,13,3,17,30,5
2,4,9,4,14,5,17,13,1
10,6,16,4,5,5,1,41,29
12,8,25,3,19,5,1,9,25
5,6,5,3,6,5,7,24,22
10,6,13,3,6,1,1,34,29
2,6,22,1,15,3,17,5,1
1,8,5,3,10,3,2,16,9
2,6,5,4,5,3,12,40,25
5,6,9,4,5,3,8,32,22
10,6,12,3,3,5,1,35,27
2,4,12,3,14,5,15,11,1
3,6,14,3,16,2,15,11,1
10,6,15,2,16,3,11,10,2
0,6,2,3,12,5,14,14,5
3,6,15,3,17,3,9,2,1
2,4,8,3,0,2,2,54,28
2,6,14,2,14,3,15,13,2
0,6,16,4,6,3,17,30,5
5,6,22,4,15,2,12,19,4
3,6,14,2,17,5,9,3,1
10,6,15,3,6,3,1,38,23
1,4,5,3,10,3,10,18,9
1,8,8,3,13,2,15,11,2
1,5,5,3,11,3,12,19,5
2,8,6,4,15,4,9,8,1
0,5,25,1,12,4,18,30,1
2,8,8,3,16,5,8,1,2
6,4,19,2,15,2,13,19,7
10,8,15,2,8,3,1,37,26
0,6,5,3,9,5,14,16,7
2,6,8,2,14,3,15,11,1
0,6,4,2,10,5,13,16,4
10,8,13,3,19,3,1,8,23
6,6,5,4,5,5,2,38,19
0,6,8,2,12,2,13,11,2
12,8,25,2,19,5,1,4,13
12,6,22,4,6,5,1,41,15
6,5,19,2,14,3,13,19,7
5,6,4,3,8,4,2,37,22
0,5,26,2,12,0,18,27,5
0,6,10,4,12,2,12,11,2
0,6,3,2,9,2,13,14,4
2,6,15,3,16,5,11,8,1
2,6,8,4,14,3,12,11,2
12,7,24,2,18,2,11,6,2
2,6,8,0,16,2,12,9,2
2,6,8,4,14,2,15,14,2
1,5,5,2,15,2,9,2,2
5,6,8,3,17,5,8,1,1
0,6,5,1,7,5,13,30,12
3,8,14,3,17,5,9,2,1
0,6,28,2,10,3,18,30,4
0,6,19,3,10,5,17,30,5
10,6,16,4,6,3,1,41,30
10,8,8,3,0,3,1,48,31
2,6,13,0,15,3,1,10,1
0,6,2,3,12,5,12,15,4
1,6,16,2,14,3,17,29,2
10,6,7,1,0,5,1,50,30
2,4,5,3,10,3,11,17,7
2,6,12,4,16,5,11,10,1
8,6,5,3,19,2,2,4,10
1,6,19,3,17,2,17,19,2
5,6,6,3,9,1,7,26,12
10,6,12,3,4,2,1,51,27
10,6,24,3,19,5,1,9,28
2,6,8,4,16,2,9,3,1
2,6,12,2,14,2,14,14,2
0,6,8,3,12,5,13,10,1
10,6,12,4,6,5,1,39,21
2,4,5,2,16,2,9,6,2
5,6,4,1,15,3,11,19,6
2,6,9,2,15,3,13,16,1
1,7,5,4,14,3,11,11,2
5,6,24,4,12,2,14,24,7
5,6,5,3,10,6,3,18,12
2,4,14,4,15,3,17,12,1
2,6,13,3,14,2,15,24,2
2,6,13,4,14,2,13,16,1
1,6,8,4,14,5,15,15,1
0,6,17,3,13,3,13,15,1
2,6,8,3,16,5,12,12,1
1,6,15,3,12,3,14,11,2
2,8,12,2,16,5,9,4,1
10,6,12,0,5,1,1,53,29
12,6,26,2,19,3,1,5,13
6,6,19,4,17,5,9,4,1
10,6,15,2,6,1,1,39,29
12,8,10,4,7,1,1,10,14
10,6,15,4,5,2,1,36,21
0,6,4,4,10,5,13,31,5
5,6,6,3,5,5,5,40,19
1,6,19,1,15,3,17,15,2
2,6,13,2,15,2,13,3,1
12,6,26,3,19,2,9,9,9
1,6,5,3,14,3,11,8,2
6,8,19,3,16,2,12,7,2
6,6,23,3,15,2,14,19,4
0,6,5,4,7,2,13,39,13
5,6,7,3,16,4,9,3,1
5,6,5,3,10,2,3,22,13
0,6,12,2,13,2,13,13,3
10,7,8,3,2,6,1,49,29
1,6,4,3,13,3,12,11,2
1,4,5,3,14,4,12,11,1
2,8,8,3,14,3,9,1,2
2,6,17,3,5,1,15,39,15
5,6,8,3,2,5,8,42,24
0,6,5,3,4,4,13,30,22
0,6,5,3,12,5,14,15,2
3,6,12,3,17,4,9,3,1
0,5,10,4,12,3,17,14,2
